Year,LocationAbbr,LocationDesc,Class,Topic,Question,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Break_Out,Break_Out_Category,Geolocation,ClassId,TopicId,QuestionId,LocationId,BreakOutId,BreakOutCategoryid,ResponseId
2007,MI,Michigan,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,22.3,,,,19.2,25.7,214,20-29 yrs,Maternal Age (3 Levels),"(44.661319543001, -84.71439027)",CLA9,TOP2,QUO100,26,AYR2,BOC19,RES23
2007,AR,Arkansas,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,AGE5,BOC17,RES25
2007,YC,New York City,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,54.4,,,,50.6,58.1,338,LBW (<=2500g),Birth Weight,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO100,36,BWT1,BOC1,RES23
2007,NC,North Carolina,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(35.466220975, -79.159250463)",CLA9,TOP2,QUO99,37,AGE5,BOC17,RES25
2007,OH,Ohio,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,26,,,,22.4,30,219,>12 yrs,Maternal Education,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,12YR2,BOC5,RES23
2007,NC,North Carolina,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,96.1,,,,92.2,98.1,286,INTERMEDIATE PNC,Adequacy of Prenatal care,"(35.466220975, -79.159250463)",CLA9,TOP2,QUO9,37,PNC3,BOC18,RES23
2007,AK,Alaska,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,38.2,,,,33.4,43.4,256,0,Number of Previous Live Births,"(64.845079957001, -147.722059036)",CLA9,TOP2,QUO8,2,PRV0,BOC20,RES23
2007,WV,West Virginia,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,AGE5,BOC17,RES23
2007,AK,Alaska,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,46.1,,,,37.3,55.1,85,INADEQUATE PNC,Adequacy of Prenatal care,"(64.845079957001, -147.722059036)",CLA9,TOP2,QUO100,2,PNC2,BOC18,RES23
2007,RI,Rhode Island,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,35.1,,,,31.3,39.1,307,Non-Hispanic,Mother Hispanic,"(41.708280193, -71.522470314)",CLA9,TOP2,QUO8,44,HIS2,BOC8,RES23
2007,YC,New York City,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,57,,,,51,62.7,199,"White, non-Hispanic",Maternal Race/Ethnicity,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,ETH4,BOC6,RES25
2007,SC,South Carolina,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,62.7,,,,55.6,69.3,393,OTHER,Marital Status,"(33.998821303, -81.045371207)",CLA9,TOP2,QUO99,45,MA2,BOC3,RES25
2007,OR,Oregon,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,79.2,,,,75.2,82.7,347,Hispanic,Maternal Race/Ethnicity,"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,ETH2,BOC6,RES25
2007,WV,West Virginia,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,44.7,,,,27.3,63.6,36,"Black, non-Hispanic",Maternal Race/Ethnicity,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO8,54,ETH1,BOC6,RES23
2007,ME,Maine,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,93.8,,,,91.2,95.6,543,25-34 yrs,Maternal Age (4 Levels),"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO9,23,AYR5,BOC4,RES23
2007,SC,South Carolina,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,48.7,,,,42,55.5,240,30+ yrs,Maternal Age (3 Levels),"(33.998821303, -81.045371207)",CLA9,TOP2,QUO99,45,AYR3,BOC19,RES25
2007,ME,Maine,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,17.2,,,,13.7,21.3,97,0,Number of Previous Live Births,"(45.254228894001, -68.985031336)",CLA9,TOP2,QUO100,23,PRV0,BOC20,RES23
2007,MI,Michigan,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,44.2,,,,29.8,59.7,23,Hispanic,Mother Hispanic,"(44.661319543001, -84.71439027)",CLA9,TOP2,QUO8,26,HIS1,BOC8,RES23
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,51.6,,,,46.8,56.5,329,1 or more,Number of Previous Live Births,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,PRV1,BOC20,RES25
2007,PA,Pennsylvania,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,96.5,,,,79.3,99.5,78,<20 yrs,Maternal Age (3 Levels),"(40.793730152, -77.860700294)",CLA9,TOP2,QUO9,42,AYR1,BOC19,RES23
2007,MD,Maryland,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age 45+,Maternal Age - 18 to 44 years in groupings,"(39.290580964, -76.609260111)",CLA9,TOP2,QUO8,24,AGE5,BOC17,RES23
2007,PA,Pennsylvania,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,38.2,,,,31.9,44.9,156,MARRIED,Marital Status,"(40.793730152, -77.860700294)",CLA9,TOP2,QUO99,42,MA1,BOC3,RES25
2007,UT,Utah,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,84.6,,,,82.5,86.4,1289,Non-Smoker,Smoked 3 months before Pregnancy,"(39.360700171, -111.587130635)",CLA9,TOP2,QUO99,49,SMK1,BOC12,RES25
2007,CO,Colorado,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,94.4,,,,90.7,96.7,522,Hispanic,Mother Hispanic,"(38.843840757, -106.133610921)",CLA9,TOP2,QUO9,8,HIS1,BOC8,RES23
2007,WY,Wyoming,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,93.5,,,,91.6,95,879,None,None,"(43.235541343, -108.109830353)",CLA9,TOP2,QUO9,56,BOC99,BOC99,RES23
2007,OR,Oregon,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,43.6,,,,38,49.3,393,30+ yrs,Maternal Age (3 Levels),"(44.567449424, -120.155031326)",CLA9,TOP2,QUO99,41,AYR3,BOC19,RES25
2007,AK,Alaska,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,95.2,,,,92.1,97.2,452,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(64.845079957001, -147.722059036)",CLA9,TOP2,QUO9,2,AGE3,BOC17,RES23
2007,WA,Washington,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,31.6,,,,27.1,36.5,211,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(47.522278629, -120.47001079)",CLA9,TOP2,QUO100,53,AGE3,BOC17,RES23
2007,PA,Pennsylvania,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Other non-Hispanic,Maternal Race/Ethnicity,"(40.793730152, -77.860700294)",CLA9,TOP2,QUO9,42,ETH3,BOC6,RES23
2007,WA,Washington,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,42.3,,,,36.1,48.7,192,INTERMEDIATE PNC,Adequacy of Prenatal care,"(47.522278629, -120.47001079)",CLA9,TOP2,QUO100,53,PNC3,BOC18,RES23
2007,NJ,New Jersey,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,63.5,,,,56.7,69.8,149,"$10,000 to $24,999",Income (years 2004 and beyond),"(40.130570048, -74.273691288)",CLA9,TOP2,QUO99,34,INC36,BOC14,RES25
2007,OH,Ohio,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,70.1,,,,48.8,85.2,21,Hispanic,Mother Hispanic,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,HIS1,BOC8,RES25
2007,MO,Missouri,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,74.9,,,,55.5,87.7,29,Age < 18,Maternal Age - 18 to 44 years in groupings,"(38.635790776, -92.566300053)",CLA9,TOP2,QUO8,29,AGE1,BOC17,RES23
2007,NJ,New Jersey,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,48.2,,,,44.7,51.7,457,25-34 yrs,Maternal Age (4 Levels),"(40.130570048, -74.273691288)",CLA9,TOP2,QUO8,34,AYR5,BOC4,RES23
2007,MD,Maryland,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,20.1,,,,13.9,28.2,79,Smoker,Smoked 3 months before Pregnancy,"(39.290580964, -76.609260111)",CLA9,TOP2,QUO99,24,SMK2,BOC12,RES25
2007,OK,Oklahoma,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,73.2,,,,61.6,82.3,158,Hispanic,Maternal Race/Ethnicity,"(35.472031356, -97.521070214)",CLA9,TOP2,QUO99,40,ETH2,BOC6,RES25
2007,SC,South Carolina,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,93.7,,,,89.3,96.3,617,OTHER,Marital Status,"(33.998821303, -81.045371207)",CLA9,TOP2,QUO9,45,MA2,BOC3,RES23
2007,WA,Washington,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,60.3,,,,53,67.2,214,< 12 yrs,Maternal Education,"(47.522278629, -120.47001079)",CLA9,TOP2,QUO100,53,12YR1,BOC5,RES23
2007,WI,Wisconsin,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,26.2,,,,21.2,31.9,104,Age 30 - 44,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,AGE4,BOC17,RES23
2007,SC,South Carolina,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,96.3,,,,92.1,98.4,322,INTERMEDIATE PNC,Adequacy of Prenatal care,"(33.998821303, -81.045371207)",CLA9,TOP2,QUO9,45,PNC3,BOC18,RES23
2007,WY,Wyoming,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,26.9,,,,21.5,33.2,81,Smoker,Smoked 3 months before Pregnancy,"(43.235541343, -108.109830353)",CLA9,TOP2,QUO99,56,SMK2,BOC12,RES25
2007,WV,West Virginia,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,40.7,,,,35.3,46.3,296,12 yrs,Maternal Education,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO100,54,12YR3,BOC5,RES23
2007,UT,Utah,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,96.6,,,,95.5,97.4,1703,None,None,"(39.360700171, -111.587130635)",CLA9,TOP2,QUO9,49,BOC99,BOC99,RES23
2007,OH,Ohio,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,70.1,,,,48.8,85.2,21,Hispanic,Maternal Race/Ethnicity,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO8,39,ETH2,BOC6,RES23
2007,WY,Wyoming,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,48.5,,,,39.9,57.2,87,"Less than $10,000",Income (years 2004 and beyond),"(43.235541343, -108.109830353)",CLA9,TOP2,QUO99,56,INC39,BOC14,RES25
2007,NE,Nebraska,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,60.5,,,,53.4,67.2,193,< 12 yrs,Maternal Education,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO100,31,12YR1,BOC5,RES23
2007,WA,Washington,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,38.9,,,,27.7,51.5,45,Smoker,Smoked last 3 months of Pregnancy,"(47.522278629, -120.47001079)",CLA9,TOP2,QUO8,53,SMK2,BOC13,RES23
2007,NJ,New Jersey,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,32.7,,,,29.4,36.1,305,30+ yrs,Maternal Age (3 Levels),"(40.130570048, -74.273691288)",CLA9,TOP2,QUO100,34,AYR3,BOC19,RES23
2007,YC,New York City,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,48.4,,,,43.4,53.3,286,Non-Medicaid,Medicaid Recipient,"(42.827001032, -75.543970427)",CLA9,TOP2,QUO99,36,MED2,BOC9,RES25
2007,HI,Hawaii,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,44,,,,39.3,48.9,178,"$25,000 to $49,999",Income (years 2004 and beyond),"(21.304850435, -157.857749403)",CLA9,TOP2,QUO99,15,INC37,BOC14,RES25
2007,OH,Ohio,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,44.3,,,,40.7,47.9,641,Non-Hispanic,Mother Hispanic,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO99,39,HIS2,BOC8,RES25
2007,AK,Alaska,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,48,,,,33.8,62.5,54,Hispanic,Mother Hispanic,"(64.845079957001, -147.722059036)",CLA9,TOP2,QUO99,2,HIS1,BOC8,RES25
2007,CO,Colorado,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,64.5,,,,58.4,70.1,348,Hispanic,Maternal Race/Ethnicity,"(38.843840757, -106.133610921)",CLA9,TOP2,QUO99,8,ETH2,BOC6,RES25
2007,DE,Delaware,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,58.4,,,,49,67.3,67,"Less than $10,000",Income (years 2004 and beyond),"(39.008830667, -75.577741168)",CLA9,TOP2,QUO100,10,INC39,BOC14,RES23
2007,NE,Nebraska,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,93.8,,,,91.5,95.4,817,Non-WIC,On WIC during Pregnancy,"(41.641040988001, -99.365720623)",CLA9,TOP2,QUO9,31,WIC1,BOC10,RES23
2007,RI,Rhode Island,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,30.4,,,,27.7,33.3,434,None,None,"(41.708280193, -71.522470314)",CLA9,TOP2,QUO100,44,BOC99,BOC99,RES23
2007,AR,Arkansas,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,53.1,,,,48.3,57.8,443,Age 18 - 24,Maternal Age - 18 to 44 years in groupings,"(34.748650124, -92.274490743)",CLA9,TOP2,QUO99,5,AGE2,BOC17,RES25
2007,WI,Wisconsin,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,18.3,,,,14.6,22.7,96,Age 25 - 29,Maternal Age - 18 to 44 years in groupings,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO100,55,AGE3,BOC17,RES23
2007,IL,Illinois,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,56.3,,,,50.4,62.1,182,"$10,000 to $24,999",Income (years 2004 and beyond),"(40.485010283, -88.997710178)",CLA9,TOP2,QUO99,17,INC36,BOC14,RES25
2007,OK,Oklahoma,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,38.3,,,,32.7,44.3,357,0,Number of Previous Live Births,"(35.472031356, -97.521070214)",CLA9,TOP2,QUO8,40,PRV0,BOC20,RES23
2007,HI,Hawaii,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,40,,,,37,43.2,386,Intended,Pregnancy Intendedness,"(21.304850435, -157.857749403)",CLA9,TOP2,QUO100,15,IND1,BOC11,RES23
2007,NJ,New Jersey,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,57.9,,,,52.9,62.7,280,INTERMEDIATE PNC,Adequacy of Prenatal care,"(40.130570048, -74.273691288)",CLA9,TOP2,QUO8,34,PNC3,BOC18,RES23
2007,PA,Pennsylvania,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,45.4,,,,35.2,56,94,INTERMEDIATE PNC,Adequacy of Prenatal care,"(40.793730152, -77.860700294)",CLA9,TOP2,QUO99,42,PNC3,BOC18,RES25
2007,WV,West Virginia,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,95.1,,,,91.9,97.1,509,Non-Medicaid,Medicaid Recipient,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO9,54,MED2,BOC9,RES23
2007,VT,Vermont,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,22.1,,,,18.9,25.8,126,Non-Medicaid,Medicaid Recipient,"(43.625381239, -72.517640791)",CLA9,TOP2,QUO99,50,MED2,BOC9,RES25
2007,UT,Utah,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,79.5,,,,77.1,81.8,1015,ADEQUATE PNC,Adequacy of Prenatal care,"(39.360700171, -111.587130635)",CLA9,TOP2,QUO8,49,PNC1,BOC18,RES23
2007,NC,North Carolina,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,97,,,,94,98.5,379,20-24 yrs,Maternal Age (4 Levels),"(35.466220975, -79.159250463)",CLA9,TOP2,QUO9,37,AYR4,BOC4,RES23
2007,DE,Delaware,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,38.5,,,,34.4,42.7,194,NBW (>2500g),Birth Weight,"(39.008830667, -75.577741168)",CLA9,TOP2,QUO100,10,BWT2,BOC1,RES23
2007,WI,Wisconsin,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,25.6,,,,22.5,28.9,273,ADEQUATE PNC,Adequacy of Prenatal care,"(44.393191174, -89.816370742)",CLA9,TOP2,QUO8,55,PNC1,BOC18,RES23
2007,WV,West Virginia,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,50.5,,,,45.7,55.2,576,0,Number of Previous Live Births,"(38.665510202, -80.712640135)",CLA9,TOP2,QUO8,54,PRV0,BOC20,RES23
2007,OK,Oklahoma,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,44.8,,,,38.1,51.6,301,"$10,000 to $24,999",Income (years 2004 and beyond),"(35.472031356, -97.521070214)",CLA9,TOP2,QUO8,40,INC36,BOC14,RES23
2007,VT,Vermont,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,54.4,,,,42.6,65.7,43,<20 yrs,Maternal Age (3 Levels),"(43.625381239, -72.517640791)",CLA9,TOP2,QUO8,50,AYR1,BOC19,RES23
2007,VT,Vermont,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,Age < 18,Maternal Age - 18 to 44 years in groupings,"(43.625381239, -72.517640791)",CLA9,TOP2,QUO100,50,AGE1,BOC17,RES23
2007,VT,Vermont,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,,,Not available if the unweighted sample size was less than 30.,,,,,INADEQUATE PNC,Adequacy of Prenatal care,"(43.625381239, -72.517640791)",CLA9,TOP2,QUO8,50,PNC2,BOC18,RES23
2007,DE,Delaware,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,46.7,,,,40.8,52.6,130,0,Number of Previous Live Births,"(39.008830667, -75.577741168)",CLA9,TOP2,QUO99,10,PRV0,BOC20,RES25
2007,CO,Colorado,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,96.1,,,,93.6,97.6,691,WIC,On WIC during Pregnancy,"(38.843840757, -106.133610921)",CLA9,TOP2,QUO9,8,WIC2,BOC10,RES23
2007,CO,Colorado,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,32.9,,,,29.6,36.4,507,Non-Hispanic,Mother Hispanic,"(38.843840757, -106.133610921)",CLA9,TOP2,QUO8,8,HIS2,BOC8,RES23
2007,RI,Rhode Island,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,48.8,,,,41.8,55.9,131,20-24 yrs,Maternal Age (4 Levels),"(41.708280193, -71.522470314)",CLA9,TOP2,QUO99,44,AYR4,BOC4,RES25
2007,IL,Illinois,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,36,,,,32.8,39.3,345,Intended,Pregnancy Intendedness,"(40.485010283, -88.997710178)",CLA9,TOP2,QUO100,17,IND1,BOC11,RES23
2007,WA,Washington,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,43.5,,,,39.2,47.9,398,25-34 yrs,Maternal Age (4 Levels),"(47.522278629, -120.47001079)",CLA9,TOP2,QUO8,53,AYR5,BOC4,RES23
2007,MI,Michigan,Maternal Behavior/Health,Alcohol Use,(*PCH) Indicator of drinking alcohol during the three months before pregnancy,PRAMS,NO,%,Percentage,35.8,,,,32.7,39,443,ADEQUATE PNC,Adequacy of Prenatal care,"(44.661319543001, -84.71439027)",CLA9,TOP2,QUO8,26,PNC1,BOC18,RES23
2007,WA,Washington,Maternal Behavior/Health,Alcohol Use,Indicator of whether mother reported having any alcoholic drinks during the last 3 months of pregnancy,PRAMS,NO,%,Percentage,91.3,,,,83.1,95.8,106,Smoker,Smoked last 3 months of Pregnancy,"(47.522278629, -120.47001079)",CLA9,TOP2,QUO9,53,SMK2,BOC13,RES23
2007,NY,New York (excluding NYC),Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,64.6,,,,49.6,77.2,44,<20 yrs,Maternal Age (3 Levels),"(42.827001032, -75.543970427)",CLA9,TOP2,QUO100,36,AYR1,BOC19,RES23
2007,OK,Oklahoma,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,38.4,,,,32.8,44.4,355,0,Number of Previous Live Births,"(35.472031356, -97.521070214)",CLA9,TOP2,QUO99,40,PRV0,BOC20,RES25
2007,OH,Ohio,Maternal Behavior/Health,Alcohol Use,Indicator of drinking any alcohol during the past two years,PRAMS,NO,%,Percentage,34.2,,,,23.1,47.3,41,INADEQUATE PNC,Adequacy of Prenatal care,"(40.060210141, -82.404260056)",CLA9,TOP2,QUO100,39,PNC2,BOC18,RES23
2007,RI,Rhode Island,Maternal Behavior/Health,Alcohol Use,Change in drinking between three months before pregnancy and last three months of pregnancy,PRAMS,NONDRINKER,%,Percentage,36.9,,,,32.5,41.4,246,0,Number of Previous Live Births,"(41.708280193, -71.522470314)",CLA9,TOP2,QUO99,44,PRV0,BOC20,RES25
